idx,label,label_text,pred_clean,pred_corrupted,flipped,logit_diff_drop,correct_clean,correct_corrupted,cot_len,pred_patched,patch_recovers_clean,correct_patched
740,1,Yes,Yes,Yes,False,0.029764235019683838,True,True,62,Yes,True,True
741,0,No,No,No,False,0.06280696392059326,True,True,104,No,True,True
742,1,Yes,Yes,Yes,False,0.006304323673248291,True,True,57,Yes,True,True
743,0,No,No,No,False,0.014797210693359375,True,True,22,No,True,True
744,0,No,No,No,False,0.33838337659835815,True,True,163,No,True,True
745,1,Yes,Yes,Yes,False,0.0077928900718688965,True,True,40,Yes,True,True
746,1,Yes,Yes,Yes,False,0.04175204038619995,True,True,136,Yes,True,True
747,1,Yes,No,Yes,True,0.5743248462677002,False,True,77,Yes,False,True
748,1,Yes,Yes,Yes,False,0.007046520709991455,True,True,66,Yes,True,True
749,1,Yes,Yes,No,True,0.6544002294540405,True,False,53,No,False,False
750,1,Yes,Yes,Yes,False,0.008726537227630615,True,True,40,Yes,True,True
751,1,Yes,Yes,Yes,False,0.0038820505142211914,True,True,36,Yes,True,True
752,1,Yes,Yes,Yes,False,0.017067790031433105,True,True,73,Yes,True,True
753,1,Yes,Yes,Yes,False,0.009663522243499756,True,True,83,Yes,True,True
754,1,Yes,Yes,Yes,False,0.05532902479171753,True,True,32,Yes,True,True
755,1,Yes,Yes,Yes,False,0.03582274913787842,True,True,64,Yes,True,True
756,0,No,Yes,No,True,0.6572092771530151,False,True,82,No,False,True
757,1,Yes,Yes,Yes,False,0.06587165594100952,True,True,56,Yes,True,True
758,0,No,No,No,False,0.39319872856140137,True,True,79,No,True,True
759,1,Yes,Yes,Yes,False,0.2318021059036255,True,True,66,Yes,True,True
760,0,No,No,No,False,0.01578521728515625,True,True,50,No,True,True
761,1,Yes,Yes,Yes,False,0.0044525861740112305,True,True,83,Yes,True,True
762,0,No,Yes,Yes,False,0.04942351579666138,False,False,25,Yes,True,False
763,1,Yes,Yes,Yes,False,0.013709425926208496,True,True,72,Yes,True,True
764,1,Yes,Yes,Yes,False,0.00817728042602539,True,True,53,Yes,True,True
765,1,Yes,No,No,False,0.29419296979904175,False,False,83,No,True,False
766,1,Yes,Yes,Yes,False,0.01806342601776123,True,True,39,Yes,True,True
767,1,Yes,Yes,No,True,0.9101833701133728,True,False,62,No,False,False
768,0,No,No,No,False,0.00395047664642334,True,True,77,No,True,True
769,1,Yes,Yes,Yes,False,0.03002685308456421,True,True,39,Yes,True,True
770,1,Yes,Yes,Yes,False,0.0029218196868896484,True,True,61,Yes,True,True
771,0,No,Yes,Yes,False,0.1281861662864685,False,False,76,Yes,True,False
772,0,No,No,No,False,0.004045665264129639,True,True,38,No,True,True
773,1,Yes,Yes,Yes,False,0.0024324655532836914,True,True,45,Yes,True,True
774,0,No,No,No,False,0.001017153263092041,True,True,61,No,True,True
775,0,No,No,No,False,0.006618082523345947,True,True,127,No,True,True
776,1,Yes,Yes,Yes,False,0.1397484540939331,True,True,104,Yes,True,True
777,1,Yes,Yes,Yes,False,0.0028681159019470215,True,True,45,Yes,True,True
778,1,Yes,Yes,Yes,False,0.29620325565338135,True,True,63,Yes,True,True
779,1,Yes,Yes,Yes,False,0.011004030704498291,True,True,75,Yes,True,True
780,0,No,No,No,False,0.10445666313171387,True,True,81,No,True,True
781,1,Yes,Yes,Yes,False,0.12853574752807617,True,True,39,Yes,True,True
782,0,No,No,No,False,0.0046805739402771,True,True,115,No,True,True
783,1,Yes,No,No,False,0.06607860326766968,False,False,64,No,True,False
784,1,Yes,No,No,False,0.0358278751373291,False,False,56,No,True,False
785,0,No,No,No,False,0.004134476184844971,True,True,72,No,True,True
786,1,Yes,Yes,Yes,False,0.016228318214416504,True,True,47,Yes,True,True
787,0,No,No,No,False,0.23780298233032227,True,True,54,No,True,True
788,0,No,No,No,False,0.03539443016052246,True,True,89,No,True,True
789,1,Yes,Yes,Yes,False,0.002885580062866211,True,True,77,Yes,True,True
790,0,No,No,No,False,0.0004634261131286621,True,True,76,No,True,True
791,1,Yes,Yes,Yes,False,0.1787605881690979,True,True,49,Yes,True,True
792,1,Yes,No,No,False,0.05648934841156006,False,False,48,No,True,False
793,1,Yes,Yes,Yes,False,0.0043177008628845215,True,True,180,Yes,True,True
794,1,Yes,No,No,False,-0.01460176706314087,False,False,114,No,True,False
795,1,Yes,No,No,False,0.29992878437042236,False,False,49,No,True,False
796,1,Yes,No,No,False,0.029608726501464844,False,False,56,No,True,False
797,1,Yes,Yes,Yes,False,0.006609141826629639,True,True,62,Yes,True,True
798,1,Yes,Yes,Yes,False,0.03008735179901123,True,True,40,Yes,True,True
799,0,No,No,No,False,0.016145050525665283,True,True,116,No,True,True
800,1,Yes,Yes,Yes,False,0.07026535272598267,True,True,56,Yes,True,True
801,1,Yes,Yes,Yes,False,0.002377629280090332,True,True,61,Yes,True,True
